Squad,Product,ID,Event Name,screen_figma,screen_analytics,object,country,Estado Unificado,Acción Sugerida,Eventos,Fila GA4,Fila FE,Archivo FE,Use Case,Business Question
Master,TRANSVERSAL,AMP-3-0150,clave_dinámica,Dynamickey_Loader_PE,Screen_dynamicKey_Loader,screen,,🟢 VIVO (Exacto),Mantener,2722575,Fila 5,Fila 181,packages/features/generic/authentication/typing/lib/events/attribution.dart,,"Este evento se genera cuando en el proceso de CI, CO y Débito automático el usuario valida su identidad a través de clave dinámica. Para que suceda, ya debe tenerla activa, no estar bloqueada y no estar activa en otro dispositivo."
Master,TRANSVERSAL,AMP-3-0151,clave_dinámica,Dynamickey_VerificationOptions_PE,Selected_DynamicKey,standard_list_item,,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 162,packages/features/generic/authentication/module/lib/core/attribution/events.dart,,"Este evento se genera cuando el usuario escoge Clave dinámica como medio de validación de indentidad en el proceso de CI, CO y débito automático."
Master,TRANSVERSAL,AMP-3-0152,clave_dinámica,Dynamickey_VerificationOptions_PE,Selected_FaceID,standard_list_item,,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 163,packages/features/generic/authentication/module/lib/core/attribution/events.dart,,"Este evento se genera cuando el usuario escoge Face ID como medio de validación de indentidad en el proceso de CI, CO y débito automático."
Master,TRANSVERSAL,AMP-3-0153,clave_dinámica,Dynamickey_VerificationOptions_PE,Selected_Fingerprint,standard_list_item,,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 180,packages/features/generic/authentication/typing/lib/events/attribution.dart,,"Este evento se genera cuando el usuario escoge Huella como medio de validación de indentidad en el proceso de CI, CO y débito automático."
Master,TRANSVERSAL,AMP-3-0154,clave_dinámica,Settings,Go_to_DynamicKey,standard_list_item,,🟢 VIVO (Exacto),Mantener,8165,Fila 215,Fila 148,packages/features/generic/account/module/lib/core/attribution/events.dart,,Este evento se genera cuando el usuario hace tap sobre Clave dinámica en Ajustes
Master,TRANSVERSAL,AMP-3-0155,clave_dinámica,Dynamickey_Benefits_PE,Dynamickey_Activation,action_button,,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 176,packages/features/generic/authentication/typing/lib/events/attribution.dart,,Este evento se genera cuando el usuario hace tap el boton de Activar clave dinámica
Master,TRANSVERSAL,AMP-3-0156,clave_dinámica,Dynamickey_RegisterSuccess_PE,Dynamickey_Activation_Successful,action_button,,🟢 VIVO (Exacto),Mantener,84874,Fila 49,Fila 165,packages/features/generic/authentication/module/lib/core/attribution/events.dart,,Este evento se genera cuando el usuario hace tap en el botón Entendido
Master,TRANSVERSAL,AMP-3-0157,clave_dinámica,DynamicKey_PE,Dynamickey_Remove,icon_button,,🟢 VIVO (Exacto),Mantener,152,Fila 392,Fila 177,packages/features/generic/authentication/typing/lib/events/attribution.dart,,Este evento se genera cuando el usuario hace tap en el ícono de basura en la parte superior de la pantalla 
Master,TRANSVERSAL,AMP-3-0158,clave_dinámica,DynamicKey_DeactivateKeyAnotherDevice_PE,Dynamickey_Desable,action_button,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando el usuario hace tap en el botón 'Desactivar ahora'  ya que esta está activa en otro dispositivo
Master,TRANSVERSAL,AMP-3-0159,clave_dinámica,Dynamickey_Blocked_PE,Dynamickey_Blocked,screen,,🟢 VIVO (Exacto),Mantener,8,Fila 465,Fila 167,packages/features/generic/authentication/module/lib/core/attribution/events.dart,,Este evento se activa cuando la clave dinámica está bloqueada.
Master,TRANSVERSAL,AMP-3-0160,clave_dinámica,Dynamickey_AnotherDevice_PE,Dynamickey_Enter,screen,,🟢 VIVO (Exacto),Mantener,1297,Fila 323,Fila 179,packages/features/generic/authentication/typing/lib/events/attribution.dart,,Este evento se genera cuando un usuario necesita verificar su identidad a través de clave dinámica en un dispositivo diferente al que tiene configurada su clave dinámica.
Master,TRANSVERSAL,AMP-1-0030,dashboard,Dashboard_New_User,Dashboard,Card_Product_Reel,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se activa cuando el cliente accede a la pantalla por primera vez tras su vinculación y procede a realizar su primer cash-in.
Master,TRANSVERSAL,AMP-1-0031,dashboard,Dashboard_New_User,Dashboard,Card_Product_Reel,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se activa cuando el cliente accede a la pantalla por primera vez tras su vinculación y procede a realizar su primer cash-in.
Master,TRANSVERSAL,AMP-1-0032,dashboard,Dashboard_New_User,Dashboard,Card_Product_Reel,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se activa cuando el cliente accede a la pantalla por primera vez tras su vinculación y procede a realizar su primer cash-in.
Master,TRANSVERSAL,AMP-1-0033,dashboard,Dashboard_New_User,Dashboard,Card_Product_Reel,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se activa cuando el cliente accede a la pantalla por primera vez tras su vinculación y procede a realizar su primer cash-in.
Master,TRANSVERSAL,AMP-1-0034,dashboard,Dashboard_New_User,Dashboard,Card_Product_Reel,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se activa cuando el cliente accede a la pantalla por primera vez tras su vinculación y procede a realizar su primer cash-in.
Master,KYC,AMP-1-0035,cash_in,KYC_IdentityVinculationInstructions_CO,cash in ,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,1928,Fila 303,Fila 362,packages/features/generic/dashboard/module/lib/core/attribution/events.dart,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,KYC,AMP-1-0036,cash_in,KYC_IdentityVinculationInstructions_CO,cash in ,icon,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,FIC,AMP-1-0037,cash_in,Step_To_Step1_Cashin_FIC,cash in ,screen,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,FIC,AMP-1-0038,cash_in,Step_To_Step1_Cashin_FIC,cash in ,button,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,FIC,AMP-1-0039,cash_in,Step_To_Step2_Cashin_FIC,cash in ,screen,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,FIC,AMP-1-0040,cash_in,Step_To_Step2_Cashin_FIC,cash in ,button,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,TRANSVERSAL,AMP-6-0046,dashboard,Novedades_Dashboard_PE,Tutorial_Screen,button_clicked,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,25962,Fila 132,,,,
Master,TRANSVERSAL,AMP-6-0053,dashboard,Dashboard_Full_PE,Seccions_Selected,button_clicked,,🟢 VIVO (Exacto),Mantener,52603,Fila 84,Fila 434,packages/features/support/communications/module/lib/core/attribution/events.dart,,
Master,TRANSVERSAL,AMP-6-0056,dashboard,Dashboard_Full_PE,Educatyba_Selected,button_clicked,,🟢 VIVO (Exacto),Mantener,17479,Fila 162,Fila 435,packages/features/support/communications/module/lib/core/attribution/events.dart,,"Cuando el cliente da clic en el botón de ""Explora Educatyba"""
Master,TRANSVERSAL,AMP-6-0057,dashboard,Dashboard_Investment_Carrousel,Investment_View,switch_clicked,,🟢 VIVO (Exacto),Mantener,97246,Fila 45,Fila 361,packages/features/generic/dashboard/module/lib/core/attribution/events.dart,,Cuando el cliente entra a la app y revisa su saldo tanto en dolares como en pesos
Master,KYC,AMP-1-0035,cash_in,KYC_IdentityVinculationInstructions_CO,cash in ,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,1928,Fila 303,Fila 362,packages/features/generic/dashboard/module/lib/core/attribution/events.dart,,"Este evento se activa una vez que los usuarios realizan un cashin, tras haber leído el instructivo paso a paso."
Master,RVI,AMP-1-0016,requested_cash_in_attribution,CashIn_PendingResult_STKCO / Cashin_PendingConfirmation_STKPE,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,18433,Fila 157,,,,Este evento se genera una vez los usuarios completan su primer cash in en Acciones
Master,TRANSVERSAL,AMP-1-0017,tml,TML_Benefits_CO / PromoCode_CashinInvest_PE_App,Tml_Exited,back_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera una vez el usuario salga del home de la TML.
Master,TRANSVERSAL,AMP-1-0018,tml,TML_Benefits_CO / PromoCode_CashinInvest_PE_App,Tml _Bonus_Selected,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera una vez el usuario seleccione alguna de las secciones de la TML.
Master,TRANSVERSAL,AMP-1-0019,tml,"TML_LevelDashboardCodeAvailable_CO , TML_Cashback_PE",Tml _Bonus_Copied,action_button_clicked,,"🟠 EN CÓDIGO, NO DISPARA (⚠️ Colisión)",Revisar trigger en código,0,,Fila 445,packages/features/support/master_league/module/lib/core/attribution/events.dart,,Este evento se genera cuando un usuario copia algun codigo de la liga
Master,TRANSVERSAL,AMP-1-0020,tml,TML_Refer_CO / TML_Refer_PE,Tml_Referal_Code_Copied,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando un usuario copia su código de referido
Master,TRANSVERSAL,AMP-1-0021,tml,TML_Refer_CO / TML_Refer_PE,Tml_Code_Shared,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando un usuario comparte su codigo por alguno de los medios disponibles.
Master,TRANSVERSAL,AMP-1-0022,tml,TML_Alianzas,Tml_Asesoria,screen_view,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando el cliente ve la pantalla para recibir asesoria personalizada
Master,TRANSVERSAL,AMP-1-0023,Club tyba,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,Banner promocional Club tyba en dashboard
Master,TRANSVERSAL,AMP-1-0024,Club tyba,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,Bottom sheet: Botón Ir a Club Tyba
Master,TRANSVERSAL,AMP-1-0025,Club tyba,,,,,⚫ VACÍO / SIN DATOS,Completar Documentación,0,,,,,Settings
Master,TRANSVERSAL,AMP-1-0001,register_attribution,Onboarding_RegisterSuccess,register completed,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,72931,Fila 61,Fila 159,packages/features/generic/authentication/module/lib/core/attribution/events.dart,,Este evento se genera una vez el usuario se ha registrado con exito tyba.
Master,TRANSVERSAL,AMP-1-0002,product_selection,Onboarding_CDTModal,product selected,action_button_clicked,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,31367,Fila 122,,,,Este evento se genera una vez lo usuarios eligen el producto de Tyba CDT en vitrina
Master,TRANSVERSAL,AMP-1-0003,product_selection,Onboarding_FPVModal,product selected,action_button_clicked,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,14568,Fila 174,,,,Este evento se genera una vez lo usuarios eligen el producto de Tyba FPV
Master,TRANSVERSAL,AMP-1-0004,product_selection,Onboarding_PocketModal,product selected,action_button_clicked,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,55860,Fila 79,,,,Este evento se genera una vez lo usuarios eligen el producto de Tyba Pocket
Master,TRANSVERSAL,AMP-1-0005,product_selection,Onboarding_FICModal,product selected,action_button_clicked,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,237889,Fila 16,,,,Este evento se genera una vez lo usuarios eligen el producto de Tyba FIC
Master,TRANSVERSAL,AMP-1-0006,profiling_attribution,Profiling_SelectProfile,profile completed,button_clicked,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,223734,Fila 74,Fila 414,packages/features/generic/risk_profile/module/lib/core/attribution/events.dart,,Este evento se genera una vez lo usuarios se perfilan satisfactoriamente
Master,FIC,AMP-1-0007,product_creation,"FIC_GoalCreated, ",product created,button_clicked,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,74296,Fila 235,Fila 16,packages/features/core/fic/module/lib/core/attribution/events.dart,,Este evento se genera una vez los usuarios crean  un producto FIC
Master,CDT,AMP-1-0008,product_creation,CDT_ Summary_CO,product created,action_button_clicked,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,42128,Fila 137,Fila 2,packages/features/core/cdt/module/lib/core/attribution/events.dart,,Este evento se genera una vez los usuarios crean un producto CDT
Master,FVP,AMP-1-0009,product_creation,FPV_GoalCreated,product created,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,3404,Fila 287,Fila 18,packages/features/core/fpv/module/lib/core/attribution/events.dart,,Este evento se genera una vez los usuarios crean un producto FPV
Master,POCKET,AMP-1-0010,product_creation,Pocket_Success,product created,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,19722,Fila 150,Fila 122,packages/features/core/pocket/module/lib/core/attribution/events.dart,,Este evento se genera una vez los usuarios crean un producto Pocket
Master,KYC,AMP-1-0011,kyc_attribution,KYC_Vinculation_Success,kyc completed,screen,,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,10452,Fila 202,Fila 396,packages/features/generic/kyc/module/lib/core/attribution/events.dart,,Este evento se genera una vez los usuarios completan su vinculación
Master,TRANSVERSAL,AMP-1-0012,requested_cash_in_attribution,CashIn_SuccessResult_FPVCO,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,5729,Fila 236,,,,Este evento se genera una vez los usuarios completan su primer cash in en FPV
Master,CDT,AMP-1-0013,requested_cash_in_attribution,CDTCreation_KYCValidaton_CO,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,263,Fila 376,,,,Este evento se genera una vez los usuarios completan su primer cash in en CDT
Master,FIC,AMP-1-0014,requested_cash_in_attribution,FIC_SuccessfulTransaction_CO / Cashin_InvestmentInProcessFirstCI_PE / Cashin_InvestmentInProcessFirstCI_CL,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,96505,Fila 83,,,,Este evento se genera una vez los usuarios completan su primer cash in en FIC
Master,POCKET,AMP-1-0015,requested_cash_in_attribution,CashIn_Success_PSE /CashIn_Success_ACH,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,276,Fila 373,,,,Este evento se genera una vez los usuarios completan su primer cash in en Pocket
Master,RVI,FirsCashIn-Acciones,requested_cash_in,CashIn_Success,cashin completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,279,Fila 370,,,,Este evento se genera una vez los usuarios completan su primer cash in en Acciones
Master,RVI,AMP-1-0016,requested_cash_in_attribution,CashIn_PendingResult_STKCO / Cashin_PendingConfirmation_STKPE,cash in completed,screen,,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,18433,Fila 157,,,,Este evento se genera una vez los usuarios completan su primer cash in en Acciones
Master,TRANSVERSAL,AMP-1-0017,tml,TML_Benefits_CO / PromoCode_CashinInvest_PE_App,Tml_Exited,back_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera una vez el usuario salga del home de la TML.
Master,TRANSVERSAL,AMP-1-0018,tml,TML_Benefits_CO / PromoCode_CashinInvest_PE_App,Tml _Bonus_Selected,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera una vez el usuario seleccione alguna de las secciones de la TML.
Master,TRANSVERSAL,AMP-1-0019,tml,"TML_LevelDashboardCodeAvailable_CO , TML_Cashback_PE",Tml _Bonus_Copied,action_button_clicked,,"🟠 EN CÓDIGO, NO DISPARA (⚠️ Colisión)",Revisar trigger en código,0,,Fila 445,packages/features/support/master_league/module/lib/core/attribution/events.dart,,Este evento se genera cuando un usuario copia algun codigo de la liga
Master,TRANSVERSAL,AMP-1-0020,tml,TML_Refer_CO / TML_Refer_PE,Tml_Referal_Code_Copied,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando un usuario copia su código de referido
Master,TRANSVERSAL,AMP-1-0021,tml,TML_Refer_CO / TML_Refer_PE,Tml_Code_Shared,action_button_clicked,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando un usuario comparte su codigo por alguno de los medios disponibles.
Master,TRANSVERSAL,AMP-1-0022,tml,TML_Alianzas,Tml_Asesoria,screen_view,,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,,Este evento se genera cuando el cliente ve la pantalla para recibir asesoria personalizada
